user_id,item_id,rating,datetime,hour,is_weekend,is_holiday,click,cart,forward,buy
U08759,I6662,1,2025/9/23 12:34,12,0,0,1,0,0,0
U05511,I4129,1,2025/9/23 13:34,13,0,0,1,0,0,0
U08813,I5972,1,2025/9/23 13:34,13,0,0,1,0,0,0
U09648,I6681,2,2025/9/23 13:34,13,0,0,1,0,0,0
U08325,I5639,2,2025/9/23 13:34,13,0,0,1,0,0,0
U07179,I4061,1,2025/9/23 13:34,13,0,0,1,0,0,0
U09433,I4044,3,2025/9/23 13:34,13,0,0,1,1,0,0
U05990,I5221,2,2025/9/23 13:34,13,0,0,1,0,0,0
U08270,I3669,1,2025/9/23 14:34,14,0,0,1,0,0,0
U06376,I4807,2,2025/9/23 14:34,14,0,0,1,0,0,0
U05530,I5878,1,2025/9/23 14:34,14,0,0,1,0,0,0
U09839,I4831,1,2025/9/23 14:34,14,0,0,1,0,0,0
U05781,I4656,2,2025/9/23 15:34,15,0,0,1,0,0,0
U06442,I6481,2,2025/9/23 15:34,15,0,0,1,0,0,0
U05317,I5636,1,2025/9/23 15:34,15,0,0,1,0,0,0
U09440,I4828,1,2025/9/23 16:34,16,0,0,1,0,0,0
U06141,I4698,1,2025/9/23 16:34,16,0,0,1,0,0,0
U07849,I6612,1,2025/9/23 20:34,20,0,0,1,0,1,0
U06866,I4051,1,2025/9/23 21:34,21,0,0,1,0,0,0
U06740,I5921,2,2025/9/23 22:34,22,0,0,1,0,0,0
U05942,I4808,1,2025/9/23 22:34,22,0,0,1,0,0,0
U09349,I6495,2,2025/9/23 22:34,22,0,0,1,0,0,0
U07205,I3580,2,2025/9/23 22:34,22,0,0,1,0,0,0
U07381,I4454,2,2025/9/23 23:34,23,0,0,1,0,0,0
U06570,I3678,2,2025/9/24 0:34,0,0,0,1,0,0,0
U05723,I4787,2,2025/9/24 0:34,0,0,0,1,0,0,0
U05933,I3802,2,2025/9/24 0:34,0,0,0,1,0,0,0
U05176,I4651,1,2025/9/24 1:34,1,0,0,1,0,0,0
U07807,I4177,2,2025/9/24 1:34,1,0,0,1,0,0,0
U08368,I4085,2,2025/9/24 1:34,1,0,0,1,0,0,0
U08639,I3505,2,2025/9/24 1:34,1,0,0,1,0,0,0
U06807,I5360,3,2025/9/24 1:34,1,0,0,1,1,0,0
U07268,I5499,1,2025/9/24 2:34,2,0,0,1,0,0,0
U08071,I3635,2,2025/9/24 2:34,2,0,0,1,0,0,0
U06802,I4257,1,2025/9/24 2:34,2,0,0,1,0,0,0
U07185,I4500,1,2025/9/24 2:34,2,0,0,1,0,0,0
U05547,I5225,1,2025/9/24 3:34,3,0,0,1,0,0,0
U09006,I5179,1,2025/9/24 3:34,3,0,0,1,0,0,0
U05560,I6192,1,2025/9/24 3:34,3,0,0,1,0,0,0
U07560,I3891,2,2025/9/24 3:34,3,0,0,1,0,0,0
U08575,I6130,1,2025/9/24 3:34,3,0,0,1,0,0,0
U06150,I5487,2,2025/9/24 4:34,4,0,0,1,0,0,0
U09106,I5465,2,2025/9/24 4:34,4,0,0,1,0,0,0
U06332,I4637,1,2025/9/24 4:34,4,0,0,1,0,0,0
U06266,I5479,2,2025/9/24 4:34,4,0,0,1,0,0,0
U08912,I3458,1,2025/9/24 4:34,4,0,0,1,0,0,0
U09597,I4317,2,2025/9/24 4:34,4,0,0,1,0,1,0
U05967,I4253,1,2025/9/24 5:34,5,0,0,1,0,0,0
U05758,I3443,2,2025/9/24 5:34,5,0,0,1,0,0,0
U09176,I6267,2,2025/9/24 5:34,5,0,0,1,0,0,0
U07583,I3581,3,2025/9/24 5:34,5,0,0,1,1,0,0
U07082,I5311,4,2025/9/24 5:34,5,0,0,1,1,0,1
U06665,I5458,1,2025/9/24 5:34,5,0,0,1,0,0,0
U05465,I5695,2,2025/9/24 5:34,5,0,0,1,0,0,0
U09516,I5464,1,2025/9/24 5:34,5,0,0,1,0,0,0
U09385,I4770,3,2025/9/24 5:34,5,0,0,1,1,0,0
U08070,I3471,2,2025/9/24 5:34,5,0,0,1,0,0,0
U07303,I5059,2,2025/9/24 5:34,5,0,0,1,0,0,0
U06865,I3691,2,2025/9/24 5:34,5,0,0,1,0,0,0
U08981,I5938,2,2025/9/24 6:34,6,0,0,1,0,0,0
U06779,I4026,1,2025/9/24 6:34,6,0,0,1,0,0,0
U06603,I5699,2,2025/9/24 6:34,6,0,0,1,0,0,0
U07455,I5274,2,2025/9/24 6:34,6,0,0,1,0,0,0
U08576,I5074,3,2025/9/24 6:34,6,0,0,1,1,0,0
U07565,I4154,2,2025/9/24 7:34,7,0,0,1,0,0,0
U05878,I6268,1,2025/9/24 7:34,7,0,0,1,0,0,0
U08645,I5015,2,2025/9/24 7:34,7,0,0,1,0,0,0
U07462,I4065,1,2025/9/24 7:34,7,0,0,1,0,0,0
U09819,I4981,2,2025/9/24 8:34,8,0,0,1,0,0,0
U06606,I6746,2,2025/9/24 8:34,8,0,0,1,0,0,0
U05682,I3891,4,2025/9/24 8:34,8,0,0,1,1,0,1
U05510,I4535,1,2025/9/24 8:34,8,0,0,1,0,0,0
U06088,I4531,1,2025/9/24 8:34,8,0,0,1,0,0,0
U05371,I3646,1,2025/9/24 8:34,8,0,0,1,0,0,0
U08462,I6475,1,2025/9/24 8:34,8,0,0,1,0,0,0
U09748,I5799,2,2025/9/24 9:34,9,0,0,1,0,0,0
U07555,I3616,1,2025/9/24 9:34,9,0,0,1,0,0,0
U05319,I5659,2,2025/9/24 9:34,9,0,0,1,0,0,0
U05799,I3503,1,2025/9/24 9:34,9,0,0,1,0,0,0
U06756,I6545,1,2025/9/24 9:34,9,0,0,1,0,0,0
U05037,I4823,3,2025/9/24 9:34,9,0,0,1,1,0,0
U06098,I5589,1,2025/9/24 9:34,9,0,0,1,0,0,0
U09486,I4413,4,2025/9/24 9:34,9,0,0,1,1,0,1
U06336,I6505,1,2025/9/24 9:34,9,0,0,1,0,0,0
U08519,I4064,3,2025/9/24 9:34,9,0,0,1,1,0,0
U07217,I3732,2,2025/9/24 9:34,9,0,0,1,0,0,0
U05118,I4597,2,2025/9/24 9:34,9,0,0,1,0,0,0
U05591,I5567,4,2025/9/24 9:34,9,0,0,1,1,0,1
U08874,I6267,5,2025/9/24 9:34,9,0,0,1,1,1,1
U07590,I3452,2,2025/9/24 9:34,9,0,0,1,0,0,0
U05203,I4969,1,2025/9/24 9:34,9,0,0,1,0,0,0
U07202,I4559,2,2025/9/24 10:34,10,0,0,1,0,0,0
U06161,I4846,1,2025/9/24 10:34,10,0,0,1,0,0,0
U09222,I6002,2,2025/9/24 10:34,10,0,0,1,0,0,0
U06487,I5585,2,2025/9/24 10:34,10,0,0,1,0,0,0
U06313,I4198,2,2025/9/24 10:34,10,0,0,1,0,0,0
U05295,I5996,1,2025/9/24 10:34,10,0,0,1,0,0,0
U06477,I6419,1,2025/9/24 10:34,10,0,0,1,0,0,0
U09809,I4773,1,2025/9/24 10:34,10,0,0,1,0,0,0
U09389,I3365,2,2025/9/24 10:34,10,0,0,1,0,0,0
U09049,I3965,1,2025/9/24 10:34,10,0,0,1,0,0,0
U08049,I6484,1,2025/9/24 11:34,11,0,0,1,0,0,0
U07227,I6023,1,2025/9/24 11:34,11,0,0,1,0,0,0
U06025,I4409,1,2025/9/24 12:34,12,0,0,1,0,0,0
U07860,I5040,2,2025/9/24 12:34,12,0,0,1,0,0,0
U08041,I5215,1,2025/9/24 12:34,12,0,0,1,0,0,0
U08046,I5360,3,2025/9/24 12:34,12,0,0,1,1,0,0
U09545,I5743,3,2025/9/24 12:34,12,0,0,1,1,0,0
U07868,I5532,1,2025/9/24 12:34,12,0,0,1,0,0,0
U06395,I3856,2,2025/9/24 12:34,12,0,0,1,0,0,0
U06800,I6422,2,2025/9/24 12:34,12,0,0,1,0,0,0
U09779,I4097,2,2025/9/24 12:34,12,0,0,1,0,0,0
U08201,I4230,2,2025/9/24 12:34,12,0,0,1,0,0,0
U09720,I4398,1,2025/9/24 12:34,12,0,0,1,0,0,0
U07727,I3367,2,2025/9/24 13:34,13,0,0,1,0,0,0
U08823,I3610,2,2025/9/24 13:34,13,0,0,1,0,0,0
U07164,I3691,4,2025/9/24 13:34,13,0,0,1,1,0,1
U08032,I6250,2,2025/9/24 13:34,13,0,0,1,0,0,0
U05629,I4170,3,2025/9/24 13:34,13,0,0,1,1,0,0
U07721,I5657,1,2025/9/24 13:34,13,0,0,1,0,0,0
U05453,I5851,3,2025/9/24 13:34,13,0,0,1,1,1,0
U05661,I6732,1,2025/9/24 13:34,13,0,0,1,0,0,0
U05062,I6542,3,2025/9/24 13:34,13,0,0,1,1,0,0
U07563,I4873,1,2025/9/24 14:34,14,0,0,1,0,0,0
U07877,I3652,1,2025/9/24 14:34,14,0,0,1,0,0,0
U05501,I3385,1,2025/9/24 14:34,14,0,0,1,0,0,0
U09327,I5620,1,2025/9/24 14:34,14,0,0,1,0,0,0
U09311,I6320,3,2025/9/24 14:34,14,0,0,1,1,0,0
U07056,I5189,2,2025/9/24 14:34,14,0,0,1,0,0,0
U09558,I4999,1,2025/9/24 15:34,15,0,0,1,0,0,0
U08398,I5802,2,2025/9/24 16:34,16,0,0,1,0,0,0
U07266,I4380,2,2025/9/24 17:34,17,0,0,1,0,0,0
U07796,I4624,3,2025/9/24 18:34,18,0,0,1,1,0,0
U06981,I4254,1,2025/9/24 18:34,18,0,0,1,0,0,0
U06667,I5044,1,2025/9/24 19:34,19,0,0,1,0,0,0
U08839,I6545,2,2025/9/24 20:34,20,0,0,1,0,0,0
U09704,I6343,3,2025/9/24 20:34,20,0,0,1,1,0,0
U06337,I6415,2,2025/9/24 21:34,21,0,0,1,0,0,0
U07051,I4601,1,2025/9/24 22:34,22,0,0,1,0,0,0
U06136,I3728,1,2025/9/24 22:34,22,0,0,1,0,0,0
U09384,I5579,3,2025/9/24 22:34,22,0,0,1,1,0,0
U06333,I4334,1,2025/9/24 23:34,23,0,0,1,0,0,0
U06554,I3938,1,2025/9/24 23:34,23,0,0,1,0,0,0
U08766,I3699,2,2025/9/24 23:34,23,0,0,1,0,0,0
U09958,I6627,2,2025/9/25 1:34,1,0,0,1,0,0,0
U09606,I6161,1,2025/9/25 1:34,1,0,0,1,0,0,0
U08149,I6425,1,2025/9/25 1:34,1,0,0,1,0,0,0
U08067,I4536,1,2025/9/25 1:34,1,0,0,1,0,0,0
U05574,I3351,3,2025/9/25 2:34,2,0,0,1,1,0,0
U09664,I4509,1,2025/9/25 2:34,2,0,0,1,0,0,0
U08804,I5115,2,2025/9/25 3:34,3,0,0,1,0,0,0
U07066,I4549,1,2025/9/25 4:34,4,0,0,1,0,0,0
U09454,I6265,1,2025/9/25 4:34,4,0,0,1,0,0,0
U09322,I4256,1,2025/9/25 4:34,4,0,0,1,0,0,0
U06066,I5223,3,2025/9/25 4:34,4,0,0,1,1,0,0
U09898,I5470,3,2025/9/25 4:34,4,0,0,1,1,0,0
U09774,I5559,1,2025/9/25 4:34,4,0,0,1,0,0,0
U09913,I3783,1,2025/9/25 5:34,5,0,0,1,0,0,0
U07517,I3886,2,2025/9/25 5:34,5,0,0,1,0,0,0
U09465,I4885,2,2025/9/25 5:34,5,0,0,1,0,0,0
U05627,I6198,2,2025/9/25 5:34,5,0,0,1,0,0,0
U07159,I5184,1,2025/9/25 6:34,6,0,0,1,0,0,0
U08257,I5825,2,2025/9/25 6:34,6,0,0,1,0,0,0
U07165,I3667,3,2025/9/25 6:34,6,0,0,1,1,0,0
U07176,I3358,2,2025/9/25 6:34,6,0,0,1,0,0,0
U06108,I5672,1,2025/9/25 6:34,6,0,0,1,0,0,0
U07876,I3563,2,2025/9/25 6:34,6,0,0,1,0,0,0
U05533,I4081,2,2025/9/25 7:34,7,0,0,1,0,0,0
U05381,I6083,1,2025/9/25 7:34,7,0,0,1,0,0,0
U08115,I3405,2,2025/9/25 7:34,7,0,0,1,0,0,0
U05152,I5706,1,2025/9/25 7:34,7,0,0,1,0,0,0
U06567,I6544,2,2025/9/25 7:34,7,0,0,1,0,0,0
U05025,I4667,2,2025/9/25 7:34,7,0,0,1,0,0,0
U07605,I5552,2,2025/9/25 8:34,8,0,0,1,0,0,0
U05492,I6067,1,2025/9/25 8:34,8,0,0,1,0,0,0
U09871,I5233,4,2025/9/25 8:34,8,0,0,1,1,0,1
U07495,I4280,1,2025/9/25 8:34,8,0,0,1,0,0,0
U07506,I4201,1,2025/9/25 8:34,8,0,0,1,0,0,0
U07293,I4063,1,2025/9/25 9:34,9,0,0,1,0,0,0
U08173,I4550,3,2025/9/25 9:34,9,0,0,1,1,0,0
U06559,I3534,2,2025/9/25 9:34,9,0,0,1,0,0,0
U08404,I3796,4,2025/9/25 9:34,9,0,0,1,1,0,1
U08720,I4387,1,2025/9/25 9:34,9,0,0,1,0,0,0
U06287,I3405,1,2025/9/25 9:34,9,0,0,1,0,0,0
U07701,I6460,1,2025/9/25 9:34,9,0,0,1,0,0,0
U07420,I6499,1,2025/9/25 9:34,9,0,0,1,0,0,0
U09409,I4378,2,2025/9/25 10:34,10,0,0,1,0,0,0
U08894,I5999,1,2025/9/25 10:34,10,0,0,1,0,0,0
U07369,I3564,1,2025/9/25 10:34,10,0,0,1,0,0,0
U07678,I4910,2,2025/9/25 11:34,11,0,0,1,0,0,0
U06581,I4269,2,2025/9/25 11:34,11,0,0,1,0,0,0
U08271,I6200,1,2025/9/25 11:34,11,0,0,1,0,0,0
U05276,I6043,2,2025/9/25 11:34,11,0,0,1,0,0,0
U06693,I5625,2,2025/9/25 11:34,11,0,0,1,0,0,0
U08963,I3748,2,2025/9/25 11:34,11,0,0,1,0,0,0
U09537,I5488,1,2025/9/25 11:34,11,0,0,1,0,0,0
U08212,I3398,1,2025/9/25 11:34,11,0,0,1,0,0,0
U07240,I3566,1,2025/9/25 11:34,11,0,0,1,0,0,0
U08275,I5061,1,2025/9/25 11:34,11,0,0,1,0,0,0
U08999,I4624,2,2025/9/25 11:34,11,0,0,1,0,0,0
U05185,I5659,2,2025/9/25 11:34,11,0,0,1,0,0,0
U08771,I4313,2,2025/9/25 11:34,11,0,0,1,0,0,0
U09603,I5705,2,2025/9/25 12:34,12,0,0,1,0,0,0
U09778,I4479,1,2025/9/25 12:34,12,0,0,1,0,0,0
U08240,I3406,2,2025/9/25 12:34,12,0,0,1,0,0,0
U09857,I3368,1,2025/9/25 12:34,12,0,0,1,0,0,0
U06712,I6627,1,2025/9/25 12:34,12,0,0,1,0,0,0
U09606,I3972,2,2025/9/25 12:34,12,0,0,1,0,0,0
U05533,I6840,3,2025/9/25 12:34,12,0,0,1,1,0,0
U07301,I5337,1,2025/9/25 12:34,12,0,0,1,0,0,0
U09413,I6383,2,2025/9/25 13:34,13,0,0,1,0,0,0
U09597,I4740,2,2025/9/25 13:34,13,0,0,1,0,0,0
U06385,I3342,2,2025/9/25 13:34,13,0,0,1,0,0,0
U06313,I5990,1,2025/9/25 13:34,13,0,0,1,0,0,0
U06752,I5523,2,2025/9/25 13:34,13,0,0,1,0,0,0
U09100,I6574,1,2025/9/25 13:34,13,0,0,1,0,0,0
U05652,I4577,3,2025/9/25 14:34,14,0,0,1,1,0,0
U09053,I6122,2,2025/9/25 14:34,14,0,0,1,0,0,0
U05312,I5824,2,2025/9/25 14:34,14,0,0,1,0,0,0
U09168,I4329,3,2025/9/25 14:34,14,0,0,1,1,0,0
U09996,I5208,3,2025/9/25 14:34,14,0,0,1,1,0,0
U06547,I5990,2,2025/9/25 14:34,14,0,0,1,0,0,0
U07539,I5018,1,2025/9/25 14:34,14,0,0,1,0,0,0
U06895,I5519,2,2025/9/25 14:34,14,0,0,1,0,0,0
U07092,I4679,2,2025/9/25 16:34,16,0,0,1,0,0,0
U09597,I5684,2,2025/9/25 16:34,16,0,0,1,0,0,0
U09299,I5637,2,2025/9/25 17:34,17,0,0,1,0,0,0
U09216,I5493,2,2025/9/25 18:34,18,0,0,1,0,0,0
U09418,I5283,3,2025/9/25 20:34,20,0,0,1,1,0,0
U07978,I5035,2,2025/9/25 20:34,20,0,0,1,0,0,0
U05315,I6830,3,2025/9/25 20:34,20,0,0,1,1,0,0
U09065,I3783,1,2025/9/25 20:34,20,0,0,1,0,0,0
U05747,I4821,2,2025/9/25 20:34,20,0,0,1,0,0,0
U07396,I3452,2,2025/9/25 21:34,21,0,0,1,0,0,0
U08228,I6722,2,2025/9/25 21:34,21,0,0,1,0,0,0
U08438,I5143,2,2025/9/25 21:34,21,0,0,1,0,0,0
U09874,I6814,2,2025/9/25 21:34,21,0,0,1,0,0,0
U06940,I5472,1,2025/9/25 22:34,22,0,0,1,0,0,0
U07174,I6597,3,2025/9/25 22:34,22,0,0,1,1,0,0
U09753,I6750,2,2025/9/25 22:34,22,0,0,1,0,0,0
U05805,I3649,3,2025/9/25 22:34,22,0,0,1,1,0,0
U05180,I4873,2,2025/9/25 23:34,23,0,0,1,0,0,0
U09626,I5279,1,2025/9/25 23:34,23,0,0,1,0,0,0
U08966,I3596,2,2025/9/25 23:34,23,0,0,1,0,0,0
U07702,I4497,2,2025/9/25 23:34,23,0,0,1,0,0,0
U09383,I5279,2,2025/9/26 0:34,0,0,0,1,0,0,0
U07336,I5583,3,2025/9/26 0:34,0,0,0,1,1,0,0
U08867,I3769,2,2025/9/26 0:34,0,0,0,1,0,0,0
U08346,I4892,1,2025/9/26 0:34,0,0,0,1,0,0,0
U05143,I3874,1,2025/9/26 0:34,0,0,0,1,0,0,0
U09272,I6433,1,2025/9/26 0:34,0,0,0,1,0,0,0
U07404,I5737,2,2025/9/26 0:34,0,0,0,1,0,0,0
U05218,I3652,2,2025/9/26 1:34,1,0,0,1,0,0,0
U09405,I5962,1,2025/9/26 1:34,1,0,0,1,0,0,0
U07366,I3724,2,2025/9/26 1:34,1,0,0,1,0,0,0
U07613,I5284,2,2025/9/26 1:34,1,0,0,1,0,0,0
U07342,I4714,2,2025/9/26 1:34,1,0,0,1,0,0,0
U09500,I6762,1,2025/9/26 1:34,1,0,0,1,0,0,0
U09754,I3731,2,2025/9/26 1:34,1,0,0,1,0,0,0
U07464,I5902,1,2025/9/26 2:34,2,0,0,1,0,0,0
U06817,I3996,1,2025/9/26 3:34,3,0,0,1,0,0,0
U08460,I4843,1,2025/9/26 3:34,3,0,0,1,0,0,0
U09223,I4642,1,2025/9/26 3:34,3,0,0,1,0,0,0
U07593,I5733,2,2025/9/26 3:34,3,0,0,1,0,0,0
U05622,I5461,1,2025/9/26 3:34,3,0,0,1,0,0,0
U09553,I4817,2,2025/9/26 4:34,4,0,0,1,0,0,0
U09962,I3932,2,2025/9/26 4:34,4,0,0,1,0,0,0
U05986,I6742,2,2025/9/26 4:34,4,0,0,1,0,0,0
U06700,I3986,2,2025/9/26 4:34,4,0,0,1,0,0,0
U06655,I3449,2,2025/9/26 4:34,4,0,0,1,0,0,0
U09452,I6115,1,2025/9/26 4:34,4,0,0,1,0,0,0
U08219,I5528,1,2025/9/26 4:34,4,0,0,1,0,0,0
U06089,I5344,2,2025/9/26 4:34,4,0,0,1,0,0,0
U06670,I5071,5,2025/9/26 4:34,4,0,0,1,1,1,1
U05375,I5562,3,2025/9/26 4:34,4,0,0,1,1,0,0
U09058,I5306,2,2025/9/26 5:34,5,0,0,1,0,0,0
U06317,I5972,1,2025/9/26 5:34,5,0,0,1,0,0,0
U05400,I3846,1,2025/9/26 5:34,5,0,0,1,0,0,0
U07607,I5069,2,2025/9/26 5:34,5,0,0,1,0,0,0
U07736,I4554,2,2025/9/26 5:34,5,0,0,1,0,0,0
U09741,I5294,2,2025/9/26 5:34,5,0,0,1,0,0,0
U07464,I5457,1,2025/9/26 5:34,5,0,0,1,0,0,0
U07207,I5213,2,2025/9/26 6:34,6,0,0,1,0,0,0
U07443,I5376,1,2025/9/26 6:34,6,0,0,1,0,0,0
U07656,I3369,2,2025/9/26 6:34,6,0,0,1,0,0,0
U05839,I5830,1,2025/9/26 6:34,6,0,0,1,0,0,0
U08388,I3811,4,2025/9/26 6:34,6,0,0,1,1,0,1
U08612,I5168,5,2025/9/26 6:34,6,0,0,1,1,1,1
U07450,I4540,3,2025/9/26 6:34,6,0,0,1,1,0,0
U07814,I3863,1,2025/9/26 6:34,6,0,0,1,0,0,0
U08390,I4534,2,2025/9/26 6:34,6,0,0,1,0,0,0
U05594,I5040,2,2025/9/26 6:34,6,0,0,1,0,0,0
U05682,I4442,1,2025/9/26 7:34,7,0,0,1,0,0,0
U05116,I5600,2,2025/9/26 7:34,7,0,0,1,0,1,0
U08669,I3392,2,2025/9/26 7:34,7,0,0,1,0,0,0
U09400,I6703,2,2025/9/26 8:34,8,0,0,1,0,0,0
U06949,I5821,2,2025/9/26 8:34,8,0,0,1,0,0,0
U09486,I4598,2,2025/9/26 8:34,8,0,0,1,0,0,0
U05993,I6032,1,2025/9/26 8:34,8,0,0,1,0,0,0
U08392,I4252,2,2025/9/26 8:34,8,0,0,1,0,0,0
U06486,I4173,1,2025/9/26 9:34,9,0,0,1,0,0,0
U08272,I5850,1,2025/9/26 9:34,9,0,0,1,0,0,0
U06877,I6817,1,2025/9/26 9:34,9,0,0,1,0,1,0
U05952,I5192,1,2025/9/26 9:34,9,0,0,1,0,1,0
U05271,I4233,2,2025/9/26 9:34,9,0,0,1,0,0,0
U08350,I3975,1,2025/9/26 10:34,10,0,0,1,0,0,0
U05442,I6082,3,2025/9/26 10:34,10,0,0,1,1,0,0
U06015,I3530,2,2025/9/26 10:34,10,0,0,1,0,0,0
U05201,I6752,1,2025/9/26 10:34,10,0,0,1,0,0,0
U09952,I4695,2,2025/9/26 10:34,10,0,0,1,0,0,0
U06722,I5473,2,2025/9/26 10:34,10,0,0,1,0,0,0
U06843,I5493,2,2025/9/26 10:34,10,0,0,1,0,0,0
U07468,I4932,1,2025/9/26 10:34,10,0,0,1,0,0,0
U05461,I4420,1,2025/9/26 11:34,11,0,0,1,0,0,0
U05023,I5442,1,2025/9/26 11:34,11,0,0,1,0,0,0
U05422,I6228,3,2025/9/26 11:34,11,0,0,1,1,0,0
U09913,I4454,1,2025/9/26 11:34,11,0,0,1,0,0,0
U06698,I5247,1,2025/9/26 11:34,11,0,0,1,0,0,0
U08587,I3376,2,2025/9/26 11:34,11,0,0,1,0,0,0
U05374,I4062,1,2025/9/26 11:34,11,0,0,1,0,0,0
U08741,I4628,1,2025/9/26 11:34,11,0,0,1,0,0,0
U08088,I6374,1,2025/9/26 11:34,11,0,0,1,0,0,0
U08333,I4554,1,2025/9/26 11:34,11,0,0,1,0,0,0
U06615,I5219,2,2025/9/26 11:34,11,0,0,1,0,0,0
U05445,I6593,1,2025/9/26 12:34,12,0,0,1,0,0,0
U06955,I4718,2,2025/9/26 12:34,12,0,0,1,0,0,0
U06878,I4139,1,2025/9/26 12:34,12,0,0,1,0,0,0
U06286,I5304,3,2025/9/26 13:34,13,0,0,1,1,0,0
U07591,I6093,1,2025/9/26 13:34,13,0,0,1,0,0,0
U08178,I4928,1,2025/9/26 13:34,13,0,0,1,0,0,0
U06642,I6291,1,2025/9/26 13:34,13,0,0,1,0,0,0
U05094,I5161,2,2025/9/26 13:34,13,0,0,1,0,1,0
U09673,I4153,2,2025/9/26 14:34,14,0,0,1,0,0,0
U07059,I6840,1,2025/9/26 14:34,14,0,0,1,0,1,0
U05083,I4498,2,2025/9/26 14:34,14,0,0,1,0,0,0
U09471,I4451,2,2025/9/26 14:34,14,0,0,1,0,0,0
U07211,I5389,1,2025/9/26 15:34,15,0,0,1,0,0,0
U06359,I3955,2,2025/9/26 15:34,15,0,0,1,0,0,0
U05042,I4624,1,2025/9/26 15:34,15,0,0,1,0,0,0
U08434,I4698,2,2025/9/26 15:34,15,0,0,1,0,0,0
U08675,I5121,1,2025/9/26 16:34,16,0,0,1,0,0,0
U05954,I5699,2,2025/9/26 17:34,17,0,0,1,0,0,0
U06212,I4873,1,2025/9/26 17:34,17,0,0,1,0,0,0
U08298,I3806,1,2025/9/26 18:34,18,0,0,1,0,0,0
U09714,I6249,2,2025/9/26 19:34,19,0,0,1,0,0,0
U06796,I4693,2,2025/9/26 19:34,19,0,0,1,0,0,0
U06759,I4992,4,2025/9/26 21:34,21,0,0,1,1,0,1
U06975,I3722,1,2025/9/26 21:34,21,0,0,1,0,0,0
U07723,I5340,3,2025/9/26 21:34,21,0,0,1,1,0,0
U08254,I5414,1,2025/9/26 21:34,21,0,0,1,0,0,0
U05682,I6829,1,2025/9/26 21:34,21,0,0,1,0,0,0
U08336,I6672,2,2025/9/26 21:34,21,0,0,1,0,0,0
U08882,I6070,2,2025/9/26 21:34,21,0,0,1,0,0,0
U05632,I6192,1,2025/9/26 22:34,22,0,0,1,0,0,0
U08526,I5735,2,2025/9/26 22:34,22,0,0,1,0,0,0
U07612,I6503,1,2025/9/26 22:34,22,0,0,1,0,0,0
U09374,I5565,1,2025/9/26 23:34,23,0,0,1,0,0,0
U07365,I3444,1,2025/9/26 23:34,23,0,0,1,0,0,0
U09050,I6129,1,2025/9/26 23:34,23,0,0,1,0,0,0
U09327,I5509,3,2025/9/27 0:34,0,1,0,1,1,0,0
U06662,I3563,1,2025/9/27 0:34,0,1,0,1,0,0,0
U05446,I5645,2,2025/9/27 0:34,0,1,0,1,0,0,0
U05891,I5874,3,2025/9/27 0:34,0,1,0,1,1,0,0
U05275,I3863,2,2025/9/27 0:34,0,1,0,1,0,0,0
U09444,I5757,1,2025/9/27 0:34,0,1,0,1,0,0,0
U07230,I3747,1,2025/9/27 0:34,0,1,0,1,0,0,0
U09502,I6054,2,2025/9/27 1:34,1,1,0,1,0,0,0
U05709,I4768,1,2025/9/27 1:34,1,1,0,1,0,0,0
U05960,I3403,2,2025/9/27 1:34,1,1,0,1,0,0,0
U08019,I5406,1,2025/9/27 1:34,1,1,0,1,0,0,0
U08980,I6519,3,2025/9/27 1:34,1,1,0,1,1,0,0
U08770,I3813,1,2025/9/27 1:34,1,1,0,1,0,0,0
U06193,I4864,2,2025/9/27 1:34,1,1,0,1,0,0,0
U08268,I3979,1,2025/9/27 2:34,2,1,0,1,0,0,0
U06592,I3751,1,2025/9/27 3:34,3,1,0,1,0,0,0
U05721,I6024,2,2025/9/27 3:34,3,1,0,1,0,0,0
U08242,I6077,1,2025/9/27 3:34,3,1,0,1,0,0,0
U07704,I3806,1,2025/9/27 3:34,3,1,0,1,0,0,0
U06788,I3747,2,2025/9/27 3:34,3,1,0,1,0,0,0
U07236,I5433,1,2025/9/27 3:34,3,1,0,1,0,0,0
U05556,I5688,1,2025/9/27 3:34,3,1,0,1,0,0,0
U09817,I5930,2,2025/9/27 4:34,4,1,0,1,0,0,0
U09166,I4468,2,2025/9/27 4:34,4,1,0,1,0,0,0
U07347,I3542,1,2025/9/27 4:34,4,1,0,1,0,0,0
U05088,I6222,2,2025/9/27 4:34,4,1,0,1,0,0,0
U05894,I4714,3,2025/9/27 4:34,4,1,0,1,1,0,0
U07294,I5368,1,2025/9/27 4:34,4,1,0,1,0,0,0
U05292,I6777,1,2025/9/27 5:34,5,1,0,1,0,0,0
U09719,I6366,1,2025/9/27 5:34,5,1,0,1,0,0,0
U06794,I4056,2,2025/9/27 5:34,5,1,0,1,0,0,0
U06743,I4549,4,2025/9/27 6:34,6,1,0,1,1,0,1
U08429,I5800,2,2025/9/27 6:34,6,1,0,1,0,0,0
U05430,I3951,3,2025/9/27 6:34,6,1,0,1,1,0,0
U06998,I6519,2,2025/9/27 6:34,6,1,0,1,0,0,0
U07445,I4892,1,2025/9/27 6:34,6,1,0,1,0,0,0
U08349,I3445,2,2025/9/27 6:34,6,1,0,1,0,0,0
U08573,I6095,3,2025/9/27 6:34,6,1,0,1,1,0,0
U08709,I6571,1,2025/9/27 6:34,6,1,0,1,0,0,0
